industry_name,sdg_target_id,impact_type,relevance_score,rationale,sdg_target_description
4560_野菜・果実小売,8.5,Positive,0.7,零售业是主要的就业来源之一，该行业为不同技能水平的劳动者提供了就业机会，对实现充分和生产性就业有贡献。,"By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value"
4560_野菜・果実小売,12.3,Positive,0.8,该行业通过有效的库存管理、促销临近过期食品等方式，可以直接减少零售环节的食物浪费。然而，如果管理不善，也可能成为食物浪费的来源。因此影响是双向的，但积极管理的潜力巨大。,"By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses"
4560_野菜・果実小売,12.5,Negative,0.6,该行业通常使用大量塑料薄膜、泡沫托盘等一次性包装来保鲜和展示蔬果，如果不采取减量、可回收或可重复使用的措施，会产生大量塑料废弃物。,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse"
4560_野菜・果実小売,2.3,Positive,0.5,如果该零售渠道优先采购本地或小规模生产者的蔬果，并支付公平价格，则有助于提高小农的收入。但这种积极影响取决于其具体的采购政策。,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment"
3331_鋳・鍛鋼製造,9.2,Positive,0.8,作为基础制造业，该行业直接贡献于工业产值和就业，是可持续工业化的组成部分。,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries"
3331_鋳・鍛鋼製造,8.2,Positive,0.7,该行业通过制造高价值部件支持经济生产力，并可通过技术升级和创新提高效率。,"Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors"
3331_鋳・鍛鋼製造,12.2,Negative,0.8,传统的铸锻造过程是能源和原材料（如铁矿石、焦炭）密集型产业，对自然资源的可持续管理构成挑战。,"By 2030, achieve the sustainable management and efficient use of natural resources"
3331_鋳・鍛鋼製造,12.4,Negative,0.7,生产过程可能产生废气（如二氧化硫、颗粒物）、废水和固体废物（如炉渣），如果管理不当，会对环境和健康造成负面影响。,"By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment"
3331_鋳・鍛鋼製造,12.5,Negative,0.6,该行业会产生工业废料，尽管部分废料（如废钢、炉渣）可以回收利用，但总体上仍是废物产生源。,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse"
3331_鋳・鍛鋼製造,13.2,Negative,0.8,作为高能耗和高碳排放行业，其运营是气候变化的主要贡献者之一，突显了将减排措施纳入国家政策和行业规划的必要性。,"Integrate climate change measures into national policies, strategies and planning"
3331_鋳・鍛鋼製造,9.4,Positive,0.6,该行业本身可以通过采用更清洁、资源效率更高的技术（如电炉、废钢回收、节能工艺）进行升级和改造，从而间接贡献于可持续产业目标。,"By 2030, upgrade infrastructure and retrofit industries to make them sustainable, with increased resource-use efficiency and greater adoption of clean and environmentally sound technologies and industrial processes, with all countries taking action in accordance with their respective capabilities"
7010_電気業,7.1,Positive,1.0,电力行业的根本使命就是提供可靠和现代化的电力服务，这是实现能源可及性的核心。,"By 2030, ensure universal access to affordable, reliable and modern energy services."
7010_電気業,7.2,Positive,0.9,电力行业通过投资和发展可再生能源发电（如太阳能、风能、水能），直接增加清洁能源在总发电量中的比例。,"By 2030, increase substantially the share of renewable energy in the global energy mix."
7010_電気業,9.1,Positive,0.9,电网（输配电系统）是国家关键基础设施的核心组成部分，其质量和可靠性直接支持经济发展和社会福祉。,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and transborder infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all."
7010_電気業,13.2,Positive,0.8,电力行业向低碳化转型（如发展可再生能源、淘汰煤电）是各国实现气候战略和减排目标最核心的领域之一。,"Integrate climate change measures into national policies, strategies and planning."
7010_電気業,13.2,Negative,0.7,如果电力结构以化石燃料（特别是煤炭）为主，该行业将成为最大的温室气体排放源之一，严重阻碍气候行动。,"Integrate climate change measures into national policies, strategies and planning."
7010_電気業,3.9,Negative,0.6,燃煤电厂等化石燃料发电是空气污染物（如可吸入颗粒物PM2.5）的主要排放源，对公共健康构成严重威胁。,"By 2030, substantially reduce the number of deaths and illnesses from hazardous chemicals and air, water and soil pollution and contamination."
